ORDEN_ID,FECHA,PROVEEDOR_COD,SECRETARIA_COD,IMPORTE
OC-12685,2019-11-06,PROV-020,Secretaría A,5922.0
OC-12686,2019-11-06,PROV-080,Secretaría C,3789.93
OC-12687,2019-11-06,PROV-080,Secretaría C,1009.5
OC-12688,2019-11-06,PROV-034,Secretaría F,465.0
OC-12689,2019-11-06,PROV-480,Secretaría A,18600.0
OC-12690,2019-11-06,PROV-142,Secretaría B,2800.0
OC-12691,2019-11-06,PROV-080,Secretaría C,11400.85
OC-12692,2019-11-06,PROV-023,Secretaría A,6820.0
OC-12693,2019-11-06,PROV-146,Secretaría G,6775.0
OC-12694,2019-11-06,PROV-018,Secretaría G,944.0
OC-12695,2019-11-06,PROV-010,Secretaría A,30594.0
OC-12696,2019-11-06,PROV-030,Secretaría A,13036.0
OC-12697,2019-11-06,PROV-020,Secretaría A,1604.89
OC-12698,2019-11-06,PROV-113,Secretaría G,5045.51
OC-12699,2019-11-07,PROV-133,Secretaría B,17352.0
OC-12700,2019-11-07,PROV-033,Secretaría G,15244.0
OC-12701,2019-11-07,PROV-078,Secretaría B,42540.0
OC-12702,2019-11-07,PROV-024,Secretaría B,30800.0
OC-12703,2019-11-07,PROV-069,Secretaría B,34711.6
OC-12704,2019-11-07,PROV-065,Secretaría B,3590.0
OC-12705,2019-11-07,PROV-005,Secretaría B,90305.9
OC-12706,2019-11-07,PROV-008,Secretaría B,26380.0
OC-12707,2019-11-07,PROV-274,Secretaría E,1500.0
OC-12708,2019-11-07,PROV-122,Secretaría B,11128.0
OC-12709,2019-11-07,PROV-113,Secretaría D,10110.24
OC-12710,2019-11-07,PROV-104,Secretaría F,1460.0
OC-12711,2019-11-07,PROV-207,Secretaría C,6409.24
OC-12712,2019-11-07,PROV-010,Secretaría I,55990.0
OC-12713,2019-11-07,PROV-088,Secretaría C,13800.0
OC-12714,2019-11-07,PROV-125,Secretaría B,74721.0
OC-12715,2019-11-07,PROV-024,Secretaría B,38672.0
OC-12716,2019-11-07,PROV-023,Secretaría E,21270.0
OC-12717,2019-11-07,PROV-008,Secretaría B,30700.0
OC-12718,2019-11-07,PROV-079,Secretaría G,31712.0
OC-12719,2019-11-07,PROV-127,Secretaría B,12727.0
OC-12720,2019-11-07,PROV-005,Secretaría B,3444.0
OC-12721,2019-11-07,PROV-306,Secretaría C,5580.0
OC-12722,2019-11-07,PROV-017,Secretaría C,24032.82
OC-12723,2019-11-07,PROV-371,Secretaría E,7315.33
OC-12724,2019-11-07,PROV-509,Secretaría C,15000.0
OC-12725,2019-11-07,PROV-169,Secretaría C,10720.0
OC-12726,2019-11-07,PROV-351,Secretaría D,16000.0
OC-12727,2019-11-07,PROV-274,Secretaría E,25200.0
OC-12728,2019-11-07,PROV-480,Secretaría F,7000.0
OC-12729,2019-11-07,PROV-444,Secretaría F,12793.44
OC-12730,2019-11-07,PROV-023,Secretaría A,19800.0
OC-12731,2019-11-07,PROV-034,Secretaría A,5965.0
OC-12732,2019-11-07,PROV-495,Secretaría A,11700.0
OC-12733,2019-11-07,PROV-495,Secretaría A,12500.0
OC-12734,2019-11-07,PROV-442,Secretaría C,14200.0
OC-12735,2019-11-07,PROV-100,Secretaría D,1840.5
OC-12736,2019-11-11,PROV-224,Secretaría A,13175.0
OC-12737,2019-11-11,PROV-252,Secretaría A,47347.0
OC-12738,2019-11-11,PROV-041,Secretaría C,5433.34
OC-12739,2019-11-11,PROV-022,Secretaría B,2220.0
OC-12740,2019-11-11,PROV-105,Secretaría A,4350.0
OC-12741,2019-11-11,PROV-034,Secretaría F,32187.5
OC-12742,2019-11-11,PROV-140,Secretaría A,36000.0
OC-12743,2019-11-11,PROV-105,Secretaría A,1722.0
OC-12744,2019-11-11,PROV-036,Secretaría C,107380.0
OC-12745,2019-11-11,PROV-055,Secretaría C,2980.0
OC-12746,2019-11-11,PROV-033,Secretaría A,5718.0
OC-12747,2019-11-11,PROV-020,Secretaría A,7041.64
OC-12748,2019-11-11,PROV-030,Secretaría A,5078.0
OC-12749,2019-11-11,PROV-034,Secretaría A,2439.5
OC-12750,2019-11-11,PROV-030,Secretaría A,10711.0
OC-12751,2019-11-11,PROV-041,Secretaría B,790.35
OC-12752,2019-11-11,PROV-080,Secretaría B,2116.79
OC-12753,2019-11-11,PROV-050,Secretaría G,3482.0
OC-12754,2019-11-11,PROV-041,Secretaría C,4631.79
OC-12755,2019-11-11,PROV-041,Secretaría B,2554.44
OC-12756,2019-11-11,PROV-041,Secretaría C,1041.88
OC-12757,2019-11-11,PROV-017,Secretaría G,1697.8
OC-12758,2019-11-11,PROV-544,Secretaría E,1800.0
OC-12759,2019-11-11,PROV-034,Secretaría A,4200.0
OC-12760,2019-11-11,PROV-021,Secretaría G,3208.0
OC-12761,2019-11-12,PROV-142,Secretaría C,2460.0
OC-12762,2019-11-12,PROV-299,Secretaría C,61500.0
OC-12763,2019-11-12,PROV-300,Secretaría C,61500.0
OC-12764,2019-11-12,PROV-085,Secretaría B,87890.93
OC-12765,2019-11-12,PROV-041,Secretaría G,12167.72
OC-12766,2019-11-12,PROV-055,Secretaría F,4170.0
OC-12767,2019-11-12,PROV-059,Secretaría C,496.0
OC-12768,2019-11-12,PROV-084,Secretaría F,17520.0
OC-12769,2019-11-12,PROV-059,Secretaría C,706.0
OC-12770,2019-11-12,PROV-059,Secretaría G,3530.0
OC-12771,2019-11-12,PROV-059,Secretaría C,7066.0
OC-12772,2019-11-12,PROV-059,Secretaría H,1149.0
OC-12773,2019-11-12,PROV-059,Secretaría C,766.0
OC-12774,2019-11-12,PROV-552,Secretaría J,11700.0
OC-12775,2019-11-12,PROV-250,Secretaría C,52500.0
OC-12776,2019-11-12,PROV-248,Secretaría C,52500.0
OC-12777,2019-11-12,PROV-247,Secretaría C,52500.0
OC-12778,2019-11-12,PROV-249,Secretaría C,52500.0
OC-12779,2019-11-12,PROV-100,Secretaría D,3000.0
OC-12780,2019-11-12,PROV-010,Secretaría C,15447.0
OC-12781,2019-11-12,PROV-009,Secretaría C,14397.0
OC-12782,2019-11-12,PROV-218,Secretaría F,3560.0
OC-12783,2019-11-12,PROV-010,Secretaría H,4119.2
OC-12784,2019-11-12,PROV-020,Secretaría C,3024.32
OC-12785,2019-11-12,PROV-207,Secretaría C,4809.63
OC-12786,2019-11-12,PROV-320,Secretaría B,500.0
OC-12787,2019-11-12,PROV-202,Secretaría C,9200.0
OC-12788,2019-11-12,PROV-494,Secretaría C,10000.0
OC-12789,2019-11-12,PROV-342,Secretaría F,8800.0
OC-12790,2019-11-12,PROV-227,Secretaría C,18000.0
OC-12791,2019-11-12,PROV-050,Secretaría A,7400.0
OC-12792,2019-11-13,PROV-017,Secretaría E,11695.0
OC-12793,2019-11-13,PROV-214,Secretaría J,12000.0
OC-12794,2019-11-13,PROV-270,Secretaría J,22800.0
OC-12795,2019-11-13,PROV-222,Secretaría B,28290.0
OC-12796,2019-11-13,PROV-017,Secretaría E,1589.1
OC-12797,2019-11-13,PROV-200,Secretaría E,4453.05
OC-12798,2019-11-13,PROV-585,Secretaría C,2000.0
OC-12799,2019-11-13,PROV-335,Secretaría C,90000.0
OC-12800,2019-11-13,PROV-113,Secretaría G,2546.34
OC-12801,2019-11-13,PROV-027,Secretaría B,3774.0
OC-12802,2019-11-13,PROV-097,Secretaría C,5415.0
OC-12803,2019-11-13,PROV-119,Secretaría E,103000.0
OC-12804,2019-11-13,PROV-433,Secretaría E,14500.0
OC-12805,2019-11-13,PROV-603,Secretaría E,880.0
OC-12806,2019-11-13,PROV-311,Secretaría E,18200.0
OC-12807,2019-11-13,PROV-022,Secretaría C,6090.0
OC-12808,2019-11-13,PROV-012,Secretaría A,143370.0
OC-12809,2019-11-13,PROV-100,Secretaría A,990.0
OC-12810,2019-11-13,PROV-121,Secretaría A,5500.8
OC-12811,2019-11-13,PROV-072,Secretaría E,8400.0
OC-12812,2019-11-13,PROV-010,Secretaría A,15747.0
OC-12813,2019-11-13,PROV-270,Secretaría E,17100.0
OC-12814,2019-11-13,PROV-389,Secretaría F,1000.0
OC-12815,2019-11-13,PROV-055,Secretaría H,10740.0
OC-12816,2019-11-13,PROV-022,Secretaría C,1919.5
OC-12817,2019-11-13,PROV-514,Secretaría C,15000.0
OC-12818,2019-11-13,PROV-045,Secretaría F,1327.69
OC-12819,2019-11-14,PROV-281,Secretaría G,19965.0
OC-12820,2019-11-14,PROV-020,Secretaría A,4896.59
OC-12821,2019-11-14,PROV-020,Secretaría A,3324.18
OC-12822,2019-11-14,PROV-123,Secretaría C,6752.2
OC-12823,2019-11-14,PROV-020,Secretaría A,8988.0
OC-12824,2019-11-14,PROV-034,Secretaría D,8950.0
OC-12825,2019-11-14,PROV-202,Secretaría G,18000.0
OC-12826,2019-11-14,PROV-019,Secretaría B,140216.0
OC-12827,2019-11-14,PROV-055,Secretaría J,4440.0
OC-12828,2019-11-14,PROV-051,Secretaría B,6339.62
OC-12829,2019-11-14,PROV-447,Secretaría G,6000.0
OC-12830,2019-11-14,PROV-498,Secretaría G,4000.0
OC-12831,2019-11-14,PROV-025,Secretaría D,7923.99
OC-12832,2019-11-14,PROV-023,Secretaría G,28445.0
OC-12833,2019-11-14,PROV-123,Secretaría G,2812.5
OC-12834,2019-11-14,PROV-009,Secretaría A,148050.0
OC-12835,2019-11-14,PROV-034,Secretaría A,2560.0
OC-12836,2019-11-14,PROV-049,Secretaría B,16261.8
OC-12837,2019-11-14,PROV-114,Secretaría G,18151.92
OC-12838,2019-11-14,PROV-259,Secretaría D,4200.0
OC-12839,2019-11-14,PROV-034,Secretaría A,1815.0
OC-12840,2019-11-14,PROV-400,Secretaría G,58800.0
OC-12841,2019-11-14,PROV-003,Secretaría C,38508.5
OC-12842,2019-11-14,PROV-055,Secretaría F,2900.0
OC-12843,2019-11-14,PROV-149,Secretaría F,2650.0
OC-12844,2019-11-14,PROV-152,Secretaría E,385864.0
OC-12845,2019-11-14,PROV-012,Secretaría A,6920.0
OC-12846,2019-11-14,PROV-090,Secretaría A,6500.0
OC-12847,2019-11-14,PROV-371,Secretaría G,2537.68
OC-12848,2019-11-14,PROV-100,Secretaría D,1720.0
OC-12849,2019-11-14,PROV-020,Secretaría F,499.0
OC-12850,2019-11-14,PROV-371,Secretaría C,4191.84
OC-12851,2019-11-14,PROV-371,Secretaría B,6116.12
OC-12852,2019-11-14,PROV-141,Secretaría A,1163.82
OC-12853,2019-11-14,PROV-371,Secretaría C,7070.28
OC-12854,2019-11-14,PROV-043,Secretaría D,167895.04
OC-12855,2019-11-14,PROV-074,Secretaría A,24990.0
OC-12856,2019-11-14,PROV-034,Secretaría A,26460.0
OC-12857,2019-11-14,PROV-100,Secretaría D,1755.0
OC-12858,2019-11-15,PROV-080,Secretaría C,4707.28
OC-12859,2019-11-15,PROV-027,Secretaría F,4776.0
OC-12860,2019-11-15,PROV-020,Secretaría F,2740.0
OC-12861,2019-11-15,PROV-479,Secretaría G,10925.0
OC-12862,2019-11-15,PROV-020,Secretaría A,11603.46
OC-12863,2019-11-15,PROV-086,Secretaría E,101400.0
OC-12864,2019-11-15,PROV-517,Secretaría I,11260.0
OC-12865,2019-11-15,PROV-020,Secretaría A,3845.0
OC-12866,2019-11-15,PROV-083,Secretaría C,7033.98
OC-12867,2019-11-15,PROV-320,Secretaría B,1030.0
OC-12868,2019-11-15,PROV-609,Secretaría C,2144.0
OC-12869,2019-11-15,PROV-135,Secretaría D,8900.0
OC-12870,2019-11-15,PROV-059,Secretaría B,2672.0
OC-12871,2019-11-15,PROV-059,Secretaría H,668.0
OC-12872,2019-11-15,PROV-123,Secretaría C,2640.0
OC-12873,2019-11-15,PROV-059,Secretaría J,8220.0
OC-12874,2019-11-15,PROV-123,Secretaría B,960.0
OC-12875,2019-11-15,PROV-204,Secretaría G,123795.0
OC-12876,2019-11-15,PROV-041,Secretaría C,62026.47
OC-12877,2019-11-15,PROV-059,Secretaría G,6680.0
OC-12878,2019-11-15,PROV-009,Secretaría A,81600.0
OC-12879,2019-11-15,PROV-010,Secretaría A,88425.0
OC-12880,2019-11-15,PROV-025,Secretaría D,133921.47
OC-12881,2019-11-15,PROV-123,Secretaría B,720.0
OC-12882,2019-11-19,PROV-010,Secretaría A,175500.0
OC-12883,2019-11-19,PROV-010,Secretaría A,280800.0
OC-12884,2019-11-19,PROV-010,Secretaría A,46800.0
OC-12885,2019-11-19,PROV-010,Secretaría D,52650.0
OC-12886,2019-11-19,PROV-010,Secretaría A,222300.0
OC-12887,2019-11-19,PROV-010,Secretaría D,6470.4
OC-12888,2019-11-19,PROV-084,Secretaría G,1461.06
OC-12889,2019-11-19,PROV-017,Secretaría G,24360.0
OC-12890,2019-11-19,PROV-320,Secretaría C,3655.0
OC-12891,2019-11-19,PROV-010,Secretaría A,18872.0
OC-12892,2019-11-19,PROV-010,Secretaría D,17550.0
OC-12893,2019-11-19,PROV-010,Secretaría A,10784.0
OC-12894,2019-11-19,PROV-010,Secretaría A,468000.0
OC-12895,2019-11-19,PROV-045,Secretaría C,30046.95
OC-12896,2019-11-19,PROV-045,Secretaría D,1137.3
OC-12897,2019-11-19,PROV-041,Secretaría C,34069.96
OC-12898,2019-11-19,PROV-045,Secretaría C,17531.0
OC-12899,2019-11-19,PROV-432,Secretaría I,17050.0
OC-12900,2019-11-19,PROV-159,Secretaría D,59500.0
OC-12901,2019-11-19,PROV-034,Secretaría F,3110.0
OC-12902,2019-11-19,PROV-149,Secretaría F,3930.0
OC-12903,2019-11-19,PROV-088,Secretaría I,10400.0
OC-12904,2019-11-19,PROV-088,Secretaría I,6200.0
OC-12905,2019-11-19,PROV-088,Secretaría I,47200.0
OC-12906,2019-11-19,PROV-088,Secretaría I,10500.0
OC-12907,2019-11-19,PROV-088,Secretaría I,5700.0
OC-12908,2019-11-19,PROV-218,Secretaría C,590.0
OC-12909,2019-11-19,PROV-010,Secretaría D,9705.6
OC-12910,2019-11-19,PROV-010,Secretaría A,16380.0
OC-12911,2019-11-19,PROV-010,Secretaría D,4852.8
OC-12912,2019-11-19,PROV-083,Secretaría B,43198.0
OC-12913,2019-11-19,PROV-012,Secretaría A,7414.5
OC-12914,2019-11-19,PROV-041,Secretaría C,25329.83
OC-12915,2019-11-19,PROV-105,Secretaría A,473.0
OC-12916,2019-11-19,PROV-045,Secretaría A,49726.59
OC-12917,2019-11-19,PROV-100,Secretaría E,720.0
OC-12918,2019-11-19,PROV-070,Secretaría E,1994.4
OC-12919,2019-11-19,PROV-100,Secretaría F,2760.0
OC-12920,2019-11-19,PROV-482,Secretaría E,6500.0
OC-12921,2019-11-19,PROV-025,Secretaría D,48668.62
OC-12922,2019-11-19,PROV-200,Secretaría G,3730.0
OC-12923,2019-11-19,PROV-084,Secretaría B,12880.0
OC-12924,2019-11-19,PROV-019,Secretaría B,20174.0
OC-12925,2019-11-19,PROV-051,Secretaría B,31873.96
OC-12926,2019-11-19,PROV-062,Secretaría B,2761.71
OC-12927,2019-11-19,PROV-049,Secretaría B,1562.0
OC-12928,2019-11-19,PROV-169,Secretaría G,4160.0
OC-12929,2019-11-19,PROV-040,Secretaría H,37945.6
OC-12930,2019-11-19,PROV-040,Secretaría H,105075.4
OC-12931,2019-11-19,PROV-012,Secretaría D,5931.6
OC-12932,2019-11-19,PROV-012,Secretaría D,9886.0
OC-12933,2019-11-19,PROV-012,Secretaría A,123575.0
OC-12934,2019-11-19,PROV-012,Secretaría A,593160.0
OC-12935,2019-11-19,PROV-083,Secretaría C,10880.0
OC-12936,2019-11-19,PROV-012,Secretaría A,197720.0
OC-12937,2019-11-19,PROV-556,Secretaría E,6000.0
OC-12938,2019-11-19,PROV-024,Secretaría C,12000.0
OC-12939,2019-11-19,PROV-069,Secretaría C,11872.0
OC-12940,2019-11-19,PROV-050,Secretaría B,21972.0
OC-12941,2019-11-19,PROV-023,Secretaría A,9600.0
OC-12942,2019-11-20,PROV-113,Secretaría A,2231.0
OC-12943,2019-11-20,PROV-003,Secretaría E,6095.62
OC-12944,2019-11-20,PROV-034,Secretaría F,15805.0
OC-12945,2019-11-20,PROV-200,Secretaría E,3250.0
OC-12946,2019-11-20,PROV-021,Secretaría F,1810.0
